360830.8997	4065897.107
360831.0072	4065896.937
360831.1143	4065896.767
360831.2206	4065896.597
360831.3269	4065896.425
360831.4331	4065896.255
360831.5396	4065896.083
360831.6448	4065895.911
360831.7504	4065895.74
360831.8556	4065895.568
360831.9619	4065895.396
360832.0663	4065895.224
360832.1708	4065895.052
360832.2755	4065894.881
360832.3807	4065894.709
360832.4845	4065894.537
360832.59	4065894.363
360832.694	4065894.19
360832.7978	4065894.016
360832.9008	4065893.843
360833.003	4065893.671
360833.106	4065893.498
360833.209	4065893.325
360833.3117	4065893.152
360833.4146	4065892.978
360833.5178	4065892.805
360833.6212	4065892.631
360833.7241	4065892.458
360833.8269	4065892.284
360833.9301	4065892.111
360834.0333	4065891.938
360834.1367	4065891.765
360834.241	4065891.592
360834.345	4065891.418
360834.4476	4065891.245
360834.5505	4065891.072
360834.6543	4065890.899
360834.7586	4065890.725
360834.8628	4065890.552
360834.9664	4065890.38
360835.0705	4065890.208
360835.1752	4065890.035
360835.2788	4065889.862
360835.3829	4065889.69
360835.4881	4065889.518
360835.592	4065889.345
360835.696	4065889.172
360835.8006	4065889
360835.9045	4065888.827
360836.008	4065888.654
360836.1128	4065888.482
360836.2167	4065888.308
360836.3203	4065888.136
360836.425	4065887.964
360836.5284	4065887.79
360836.6321	4065887.618
360836.7363	4065887.445
360836.8391	4065887.271
360836.9422	4065887.099
360837.045	4065886.926
360837.1476	4065886.753
360837.2505	4065886.58
360837.3524	4065886.406
360837.4548	4065886.233
360837.5561	4065886.059
360837.658	4065885.885
360837.7592	4065885.711
360837.8607	4065885.538
360837.9636	4065885.364
360838.0655	4065885.19
360838.168	4065885.017
360838.2698	4065884.843
360838.3721	4065884.671
360838.4745	4065884.497
360838.5773	4065884.324
360838.6798	4065884.151
360838.7824	4065883.978
360838.8855	4065883.805
360838.9884	4065883.631
360839.0913	4065883.458
360839.1936	4065883.285
360839.2966	4065883.111
360839.399	4065882.937
360839.5015	4065882.764
360839.6042	4065882.59
360839.7072	4065882.417
360839.8098	4065882.244
360839.913	4065882.071
360840.0154	4065881.897
360840.1183	4065881.724
360840.2212	4065881.551
360840.3242	4065881.379
360840.427	4065881.205
360840.5297	4065881.032
360840.632	4065880.859
360840.7344	4065880.686
360840.8371	4065880.512
360840.9398	4065880.339
360841.0422	4065880.165
360841.1443	4065879.992
360841.247	4065879.818
360841.3492	4065879.645
360841.4521	4065879.472
360841.5551	4065879.298
360841.6589	4065879.125
360841.7613	4065878.952
360841.865	4065878.778
360841.9675	4065878.605
360842.0707	4065878.432
360842.1733	4065878.258
360842.2767	4065878.085
360842.3795	4065877.912
360842.483	4065877.739
360842.5861	4065877.565
360842.6894	4065877.392
360842.7924	4065877.219
360842.8955	4065877.046
360842.9992	4065876.873
360843.1018	4065876.699
360843.2049	4065876.527
360843.307	4065876.353
360843.41	4065876.18
360843.5126	4065876.006
360843.6152	4065875.834
360843.7176	4065875.66
360843.8197	4065875.487
360843.9221	4065875.314
360844.0239	4065875.141
360844.1268	4065874.967
360844.2285	4065874.793
360844.3306	4065874.62
360844.4325	4065874.446
360844.5344	4065874.273
360844.6364	4065874.1
360844.7383	4065873.926
360844.8409	4065873.752
360844.9426	4065873.578
360845.0454	4065873.404
360845.147	4065873.231
360845.249	4065873.057
360845.351	4065872.883
360845.4528	4065872.71
360845.5556	4065872.535
360845.6572	4065872.362
360845.7597	4065872.188
360845.8617	4065872.014
360845.9636	4065871.84
360846.0659	4065871.666
360846.1672	4065871.491
360846.2695	4065871.317
360846.3713	4065871.143
360846.4736	4065870.969
360846.5757	4065870.795
360846.6771	4065870.621
360846.779	4065870.448
360846.8803	4065870.273
360846.9823	4065870.099
360847.084	4065869.924
360847.1848	4065869.75
360847.2868	4065869.575
360847.3875	4065869.4
360847.4888	4065869.226
360847.5903	4065869.052
360847.6917	4065868.878
360847.7939	4065868.704
360847.8954	4065868.53
360847.9975	4065868.356
360848.0992	4065868.182
360848.2006	4065868.008
360848.303	4065867.834
360848.4048	4065867.66
360848.5069	4065867.486
360848.6092	4065867.312
360848.7108	4065867.138
360848.8129	4065866.966
360848.915	4065866.791
360849.0174	4065866.617
360849.12	4065866.443
360849.2218	4065866.27
360849.3245	4065866.097
360849.4266	4065865.923
360849.5287	4065865.75
360849.6319	4065865.576
360849.734	4065865.402
360849.8369	4065865.229
360849.9395	4065865.055
360850.0413	4065864.881
360850.1441	4065864.707
360850.2465	4065864.534
360850.3491	4065864.361
360850.4523	4065864.188
360850.5544	4065864.014
360850.6571	4065863.841
360850.7599	4065863.666
360850.862	4065863.493
360850.9649	4065863.319
360851.0675	4065863.145
360851.1699	4065862.973
360851.2733	4065862.799
360851.3756	4065862.625
360851.4784	4065862.452
360851.5818	4065862.278
360851.6848	4065862.105
360851.7884	4065861.932
360851.8915	4065861.759
360851.995	4065861.586
360852.0983	4065861.414
360852.2013	4065861.24
360852.3047	4065861.068
360852.4085	4065860.895
360852.5114	4065860.722
360852.615	4065860.549
360852.7184	4065860.375
360852.822	4065860.202
360852.9258	4065860.03
360853.0293	4065859.857
360853.1332	4065859.685
360853.237	4065859.513
360853.3405	4065859.34
360853.4452	4065859.167
360853.549	4065858.995
360853.6529	4065858.822
360853.758	4065858.649
360853.8619	4065858.476
360853.966	4065858.304
360854.0706	4065858.131
360854.1742	4065857.958
360854.2786	4065857.786
360854.3828	4065857.613
360854.4864	4065857.441
360854.5905	4065857.269
360854.6943	4065857.096
360854.7979	4065856.923
360854.9021	4065856.751
360855.0059	4065856.578
360855.1097	4065856.406
360855.2144	4065856.233
360855.3182	4065856.06
360855.4227	4065855.888
360855.527	4065855.716
360855.6308	4065855.543
360855.735	4065855.371
360855.8391	4065855.198
360855.9429	4065855.025
360856.0471	4065854.853
360856.151	4065854.68
360856.2549	4065854.508
360856.3591	4065854.336
360856.4625	4065854.163
360856.5664	4065853.991
360856.6707	4065853.818
360856.7746	4065853.645
360856.879	4065853.473
360856.9833	4065853.3
360857.0871	4065853.128
360857.1921	4065852.955
360857.2961	4065852.782
360857.4005	4065852.61
360857.5051	4065852.437
360857.6088	4065852.264
360857.7132	4065852.093
360857.8169	4065851.92
360857.9205	4065851.748
360858.0253	4065851.575
360858.1291	4065851.402
360858.2331	4065851.23
360858.3374	4065851.057
360858.4411	4065850.884
360858.5449	4065850.711
360858.6483	4065850.538
360858.7521	4065850.365
360858.8565	4065850.192
360858.9601	4065850.019
360859.0637	4065849.846
360859.1681	4065849.673
360859.2715	4065849.5
360859.3752	4065849.328
360859.4794	4065849.154
360859.5824	4065848.981
360859.6864	4065848.808
360859.7902	4065848.635
360859.8933	4065848.462
360859.998	4065848.29
360860.1011	4065848.116
360860.2047	4065847.943
360860.3086	4065847.77
360860.4115	4065847.597
360860.515	4065847.425
360860.619	4065847.251
360860.7226	4065847.079
360860.8267	4065846.907
360860.93	4065846.733
360861.0343	4065846.561
360861.1372	4065846.388
360861.2401	4065846.215
360861.3431	4065846.043
360861.4469	4065845.869
360861.5502	4065845.696
360861.6541	4065845.524
360861.7574	4065845.35
360861.8609	4065845.177
360861.9649	4065845.004
360862.0681	4065844.831
360862.1718	4065844.658
360862.2757	4065844.485
360862.3789	4065844.312
360862.4826	4065844.139
360862.5855	4065843.966
360862.6888	4065843.793
360862.7923	4065843.621
360862.8953	4065843.447
360862.9988	4065843.275
360863.1022	4065843.102
360863.2051	4065842.928
360863.3091	4065842.756
360863.4117	4065842.582
360863.5146	4065842.409
360863.6174	4065842.237
360863.7199	4065842.063
360863.8232	4065841.89
360863.9258	4065841.717
360864.0278	4065841.543
360864.1304	4065841.37
360864.233	4065841.195
360864.3355	4065841.022
360864.4386	4065840.848
360864.54	4065840.674
360864.6424	4065840.5
360864.7447	4065840.326
360864.8464	4065840.152
360864.9491	4065839.979
360865.0507	4065839.804
360865.1524	4065839.631
360865.2541	4065839.458
360865.3557	4065839.284
360865.4584	4065839.11
360865.5607	4065838.936
360865.6625	4065838.762
360865.7655	4065838.588
360865.8672	4065838.414
360865.9696	4065838.241
360866.0716	4065838.067
360866.1735	4065837.893
