360829.3021	4065896.078
360829.4093	4065895.908
360829.5164	4065895.738
360829.6235	4065895.568
360829.7295	4065895.397
360829.8351	4065895.226
360829.9409	4065895.055
360830.0472	4065894.883
360830.1519	4065894.711
360830.2573	4065894.541
360830.3629	4065894.369
360830.4679	4065894.197
360830.5724	4065894.025
360830.6777	4065893.853
360830.7822	4065893.681
360830.8867	4065893.508
360830.9905	4065893.335
360831.0941	4065893.163
360831.1977	4065892.99
360831.3007	4065892.817
360831.4032	4065892.645
360831.5055	4065892.472
360831.6077	4065892.3
360831.7102	4065892.127
360831.813	4065891.954
360831.9162	4065891.781
360832.019	4065891.608
360832.1226	4065891.434
360832.2255	4065891.261
360832.3285	4065891.088
360832.4316	4065890.915
360832.5349	4065890.742
360832.6388	4065890.57
360832.7424	4065890.396
360832.845	4065890.223
360832.9476	4065890.051
360833.0509	4065889.878
360833.1544	4065889.706
360833.2586	4065889.533
360833.3622	4065889.36
360833.4667	4065889.188
360833.571	4065889.015
360833.6756	4065888.842
360833.7797	4065888.67
360833.8844	4065888.498
360833.9891	4065888.325
360834.0931	4065888.152
360834.1975	4065887.98
360834.301	4065887.807
360834.4043	4065887.635
360834.5086	4065887.463
360834.6129	4065887.289
360834.7165	4065887.116
360834.8205	4065886.945
360834.9242	4065886.771
360835.0276	4065886.599
360835.1315	4065886.427
360835.2342	4065886.253
360835.3371	4065886.081
360835.4399	4065885.908
360835.5424	4065885.734
360835.6452	4065885.562
360835.747	4065885.388
360835.8493	4065885.215
360835.9515	4065885.04
360836.0532	4065884.866
360836.1549	4065884.693
360836.2563	4065884.519
360836.3589	4065884.345
360836.4607	4065884.171
360836.5631	4065883.998
360836.6651	4065883.824
360836.768	4065883.65
360836.8712	4065883.476
360836.9742	4065883.303
360837.077	4065883.131
360837.1793	4065882.958
360837.282	4065882.784
360837.3843	4065882.611
360837.4877	4065882.438
360837.5901	4065882.264
360837.6932	4065882.091
360837.7952	4065881.917
360837.8978	4065881.744
360838.0001	4065881.571
360838.1037	4065881.397
360838.2063	4065881.223
360838.3094	4065881.051
360838.4121	4065880.877
360838.5154	4065880.704
360838.6178	4065880.53
360838.7213	4065880.357
360838.824	4065880.183
360838.9268	4065880.011
360839.029	4065879.837
360839.1317	4065879.665
360839.2337	4065879.491
360839.3364	4065879.318
360839.4387	4065879.144
360839.5413	4065878.971
360839.6435	4065878.797
360839.746	4065878.624
360839.8491	4065878.45
360839.9524	4065878.277
360840.056	4065878.103
360840.1584	4065877.93
360840.2612	4065877.758
360840.3638	4065877.584
360840.4672	4065877.411
360840.5696	4065877.238
360840.6729	4065877.065
360840.7757	4065876.892
360840.8797	4065876.719
360840.9826	4065876.545
360841.0861	4065876.372
360841.189	4065876.199
360841.2924	4065876.026
360841.3954	4065875.852
360841.4979	4065875.679
360841.601	4065875.506
360841.7034	4065875.332
360841.8067	4065875.159
360841.9088	4065874.985
360842.0118	4065874.812
360842.1144	4065874.638
360842.2169	4065874.465
360842.3196	4065874.291
360842.4217	4065874.118
360842.5242	4065873.944
360842.6261	4065873.77
360842.7286	4065873.597
360842.8302	4065873.423
360842.9326	4065873.25
360843.0345	4065873.076
360843.1367	4065872.902
360843.239	4065872.728
360843.3409	4065872.554
360843.4434	4065872.381
360843.5451	4065872.207
360843.6475	4065872.033
360843.7495	4065871.859
360843.8515	4065871.685
360843.9534	4065871.512
360844.0551	4065871.337
360844.1573	4065871.165
360844.2591	4065870.99
360844.361	4065870.817
360844.4627	4065870.643
360844.5639	4065870.47
360844.6664	4065870.295
360844.7679	4065870.121
360844.8701	4065869.948
360844.9718	4065869.774
360845.0735	4065869.6
360845.1751	4065869.427
360845.2759	4065869.252
360845.3775	4065869.079
360845.4788	4065868.904
360845.58	4065868.73
360845.6817	4065868.556
360845.7825	4065868.382
360845.8839	4065868.208
360845.9852	4065868.033
360846.0862	4065867.86
360846.1878	4065867.686
360846.2891	4065867.512
360846.3911	4065867.339
360846.4927	4065867.165
360846.5946	4065866.991
360846.6973	4065866.817
360846.7987	4065866.643
360846.9011	4065866.469
360847.0033	4065866.295
360847.1054	4065866.121
360847.2085	4065865.947
360847.3103	4065865.772
360847.4123	4065865.6
360847.5147	4065865.426
360847.6167	4065865.252
360847.7193	4065865.079
360847.8215	4065864.905
360847.9237	4065864.732
360848.0259	4065864.559
360848.1279	4065864.385
360848.2307	4065864.212
360848.3333	4065864.038
360848.4355	4065863.864
360848.538	4065863.692
360848.6403	4065863.518
360848.743	4065863.345
360848.846	4065863.171
360848.9479	4065862.997
360849.051	4065862.824
360849.1536	4065862.65
360849.2557	4065862.476
360849.3583	4065862.304
360849.4609	4065862.13
360849.5638	4065861.956
360849.6664	4065861.784
360849.7687	4065861.61
360849.8715	4065861.438
360849.9742	4065861.265
360850.0769	4065861.092
360850.1812	4065860.919
360850.2845	4065860.744
360850.3879	4065860.572
360850.4917	4065860.398
360850.5946	4065860.225
360850.698	4065860.053
360850.8016	4065859.879
360850.9049	4065859.706
360851.0085	4065859.534
360851.1121	4065859.36
360851.2157	4065859.187
360851.3195	4065859.015
360851.4229	4065858.842
360851.5271	4065858.669
360851.631	4065858.496
360851.7344	4065858.324
360851.8385	4065858.152
360851.9427	4065857.978
360852.0466	4065857.806
360852.1507	4065857.634
360852.2547	4065857.462
360852.3589	4065857.29
360852.4632	4065857.118
360852.5667	4065856.945
360852.6707	4065856.773
360852.7745	4065856.601
360852.8783	4065856.428
360852.9828	4065856.256
360853.0868	4065856.082
360853.1904	4065855.91
360853.2944	4065855.738
360853.3983	4065855.565
360853.5025	4065855.393
360853.6073	4065855.22
360853.7112	4065855.047
360853.8159	4065854.874
360853.9202	4065854.701
360854.0237	4065854.529
360854.1277	4065854.357
360854.2316	4065854.184
360854.3353	4065854.012
360854.4401	4065853.839
360854.5438	4065853.666
360854.6478	4065853.494
360854.7518	4065853.321
360854.8557	4065853.148
360854.9605	4065852.976
360855.0646	4065852.803
360855.1685	4065852.63
360855.2727	4065852.458
360855.3768	4065852.285
360855.4808	4065852.113
360855.5855	4065851.94
360855.6894	4065851.767
360855.7939	4065851.594
360855.8981	4065851.422
360856.0018	4065851.249
360856.1065	4065851.077
360856.2105	4065850.904
360856.3144	4065850.731
360856.4198	4065850.559
360856.5234	4065850.385
360856.6273	4065850.213
360856.7315	4065850.04
360856.8355	4065849.868
360856.9391	4065849.695
360857.0423	4065849.522
360857.1459	4065849.35
360857.2496	4065849.178
360857.3533	4065849.004
360857.457	4065848.832
360857.5615	4065848.658
360857.665	4065848.485
360857.7689	4065848.313
360857.8729	4065848.139
360857.9759	4065847.966
360858.08	4065847.793
360858.1832	4065847.621
360858.2865	4065847.448
360858.39	4065847.276
360858.493	4065847.103
360858.5966	4065846.93
360858.7007	4065846.756
360858.804	4065846.584
360858.9084	4065846.411
360859.0123	4065846.237
360859.1156	4065846.065
360859.2193	4065845.893
360859.3221	4065845.72
360859.4259	4065845.547
360859.529	4065845.374
360859.6319	4065845.202
360859.7354	4065845.03
360859.8386	4065844.857
360859.9418	4065844.684
360860.0453	4065844.512
360860.1486	4065844.339
360860.2524	4065844.166
360860.3561	4065843.993
360860.4589	4065843.82
360860.5629	4065843.647
360860.6662	4065843.474
360860.7693	4065843.301
360860.8727	4065843.13
360860.9757	4065842.956
360861.0793	4065842.783
360861.1833	4065842.61
360861.2862	4065842.436
360861.3899	4065842.263
360861.4931	4065842.09
360861.596	4065841.918
360861.7001	4065841.745
360861.8028	4065841.571
360861.9058	4065841.398
360862.0091	4065841.225
360862.1114	4065841.051
360862.2144	4065840.879
360862.3168	4065840.705
360862.4187	4065840.532
360862.5215	4065840.358
360862.6238	4065840.184
360862.726	4065840.011
360862.8287	4065839.837
360862.9302	4065839.664
360863.0325	4065839.491
360863.1345	4065839.316
360863.2363	4065839.143
360863.3389	4065838.968
360863.4404	4065838.794
360863.5424	4065838.621
360863.6442	4065838.448
360863.7459	4065838.274
360863.8485	4065838.1
360863.9503	4065837.926
360864.0522	4065837.753
360864.1548	4065837.579
360864.2566	4065837.405
360864.3593	4065837.231
