360951.192	4065815.345
360951.227	4065814.311
360951.203	4065813.301
360951.227	4065812.362
360951.203	4065811.446
360951.203	4065810.366
360951.18	4065809.309
360951.156	4065808.229
360951.156	4065807.078
360951.133	4065805.997
360951.133	4065804.847
360951.133	4065803.766
360951.109	4065802.709
360951.109	4065801.394
360951.109	4065800.196
360951.109	4065798.975
360951.25	4065797.777
360951.415	4065796.791
360951.884	4065795.781
360952.542	4065794.983
360953.34	4065794.313
360954.221	4065793.761
360955.078	4065793.409
360955.994	4065793.057
360957.004	4065792.869
360958.096	4065792.728
360959.118	4065792.657
360960.269	4065792.599
360961.408	4065792.575
360962.676	4065792.575
360963.827	4065792.575
360965.048	4065792.517
360966.269	4065792.493
360967.608	4065792.446
360969.041	4065792.423
360970.133	4065792.428
360971.096	4065792.428
360971.988	4065792.428
360972.963	4065792.428
360973.667	4065792.428
360974.607	4065792.417
360975.558	4065792.417
360976.521	4065792.417
360977.449	4065792.428
360978.376	4065792.387
360979.363	4065792.423
360980.361	4065792.423
360981.347	4065792.434
360982.334	4065792.411
360983.661	4065792.434
360984.765	4065792.423
360985.927	4065792.434
360986.949	4065792.411
360987.959	4065792.411
360988.816	4065792.411
360989.673	4065792.423
360990.648	4065792.423
360991.646	4065792.411
360992.468	4065792.423
360993.349	4065792.411
360994.112	4065792.423
360994.957	4065792.423
360995.768	4065792.423
360996.801	4065792.399
360997.623	4065792.411
360998.339	4065792.399
360998.956	4065792.405
360999.625	4065792.393
361000.3	4065792.405
361001.058	4065792.387
361001.877	4065792.39
361002.699	4065792.373
361003.421	4065792.39
361004.137	4065792.379
361004.818	4065792.384
361005.699	4065792.379
361006.398	4065792.373
361007.126	4065792.379
361007.707	4065792.373
361008.289	4065792.349
361008.852	4065792.355
361009.304	4065792.355
361009.701	4065792.355
361010.079	4065792.358
361010.458	4065792.355
361010.857	4065792.358
361011.254	4065792.358
361011.688	4065792.358
361012.055	4065792.355
361012.381	4065792.358
361012.724	4065792.355
361013.077	4065792.352
361013.441	4065792.346
361013.819	4065792.349
361014.142	4065792.352
361014.518	4065792.349
361014.967	4065792.346
361015.739	4065792.332
361016.379	4065792.337
361016.861	4065792.326
361017.342	4065792.337
361017.853	4065792.337
361018.399	4065792.337
361019.004	4065792.337
361019.544	4065792.337
361020.09	4065792.332
361020.589	4065792.332
361021.094	4065792.326
361021.587	4065792.332
361022.081	4065792.332
361022.668	4065792.332
361023.59	4065792.308
361024.529	4065792.308
361025.609	4065792.308
361026.878	4065792.308
361027.817	4065792.308
361028.968	4065792.308
361030.072	4065792.308
361031.481	4065792.285
361032.819	4065792.308
361033.665	4065792.296
361034.581	4065792.308
361035.426	4065792.308
361036.436	4065792.32
361037.669	4065792.308
361038.914	4065792.308
361040.018	4065792.308
361041.239	4065792.355
361042.531	4065792.379
361043.893	4065792.355
361045.208	4065792.379
361046.523	4065792.308
361047.745	4065792.355
361048.849	4065792.379
361049.835	4065792.449
361050.61	4065792.59
361051.385	4065792.801
361052.113	4065793.036
361052.747	4065793.271
361053.452	4065793.694
361054.015	4065794.116
361054.485	4065794.586
361054.931	4065795.032
361055.284	4065795.549
361055.589	4065796.113
361055.871	4065796.676
361056.129	4065797.264
361056.176	4065797.945
361056.247	4065798.555
361056.294	4065799.119
361056.364	4065799.683
361056.458	4065800.317
